terms,1,2,3,7,8,9,11,12,13,14,15,16,17,18,21,22,23,24,25,26,df,idf
present,0.458,0.092,0.32,2.334,0.229,0.183,0.092,0.503,0.137,0.137,0.0,0.275,0.137,0.0,0.046,0.32,0.092,0.092,0.137,0.183,18,0.046
intelli,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
genc,0.824,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.824
discuss,1.749,0.875,0.25,2.374,0.125,0.0,0.0,2.749,0.375,0.375,1.499,0.625,0.25,0.0,0.75,1.0,0.0,0.0,0.125,1.499,15,0.125
how,1.052,0.32,0.137,2.105,0.0,0.137,0.0,0.549,0.183,0.183,0.458,0.183,0.32,0.092,0.32,0.641,0.046,0.092,0.137,0.046,18,0.046
wa,0.401,0.267,0.111,0.446,0.2,0.0,0.022,0.847,0.067,0.067,0.312,0.178,0.245,0.089,0.022,0.022,0.2,0.067,0.356,0.178,19,0.022
mainli,2.081,0.694,0.0,2.081,0.0,0.0,0.0,0.0,0.0,0.0,0.347,1.04,0.347,0.0,1.04,0.694,0.0,0.347,0.0,0.0,9,0.347
conceiv,3.495,0.699,0.0,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.699
past,1.298,0.26,0.0,0.779,0.519,0.0,0.0,3.375,0.519,0.519,0.519,1.558,0.0,0.0,0.779,0.779,0.0,0.0,0.0,0.0,11,0.26
howit,1.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.301
understood,4.943,0.0,0.0,3.296,0.0,0.0,0.0,0.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.824
it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0
might,5.229,0.523,0.523,14.641,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,6,0.523
futur,0.779,2.077,0.779,2.596,2.077,0.0,0.0,6.491,0.0,0.0,4.154,0.779,0.779,0.0,3.116,0.0,0.0,0.26,0.0,0.0,11,0.26
conclud,0.779,0.26,0.0,0.26,0.0,0.0,0.0,1.298,0.26,0.26,0.519,0.26,0.779,0.0,0.519,0.0,0.0,0.0,0.0,0.519,11,0.26
propos,1.999,1.124,0.125,6.747,0.0,0.0,0.0,3.873,1.0,1.0,1.874,0.625,0.0,0.0,1.999,3.248,0.5,1.499,0.75,1.499,15,0.125
criteria,1.592,0.398,0.0,6.367,0.0,0.0,0.0,1.194,0.0,0.0,0.0,0.0,0.398,0.0,0.0,4.377,0.0,2.786,0.0,1.194,8,0.398
